SYSTEM_CODE,ENVIRONMENT,ACCOUNT_TYPE,CIF_NUMBER,ACCOUNT_NUMBER,ACCOUNT_NAME,PRODUCT,BRANCH,DATE OPEN,CURRENT INT RATE,INTEREST TERM,ACC STATUS,DATE OF STATUS,ACCOUNT CURRENCY,NPL TAG,SEGMENT,Current Balance,Previous day balance,Privious Month end balance
PAWNING,DBU,SAVINGS,30167,1004112,Customer_30167,CURRPRO,33,"Saturday, August 13, 2022",0.0397,365,Dormant,9/12/2022,LKR,N,RETAIL,680017.97,677955.23,725817.08
PAWNING,DBU,SAVINGS,95068,1004113,Customer_95068,FDFIXED,21,"Sunday, April 15, 2018",0.0321,365,Active,5/15/2018,LKR,N,SME,834880.4,825740.22,765915.78
CORE,DBU,SAVINGS,14402,1004114,Customer_14402,CURRPRO,4,"Friday, June 08, 2018",0.0191,365,Dormant,7/8/2018,USD,N,SME,1617692.96,1620158.19,1850241.61
LEASE,DBU,LOAN,23806,1004115,Customer_23806,SAREGPEF,16,"Tuesday, March 07, 2023",0.2195,365,Active,4/6/2023,LKR,N,CORPORATE,637796.46,650187.89,610591.95
CORE,FCBU,SAVINGS,28089,1004116,Customer_28089,CURRPRO,6,"Sunday, August 16, 2020",0.0192,30,Active,9/15/2020,LKR,N,CORPORATE,1011175.44,1013805.34,1043796.38
CORE,DBU,LOAN,82158,1004117,Customer_82158,CURRPRO,30,"Thursday, March 19, 2020",0.1695,365,Active,4/18/2020,USD,N,SME,495351.34,488798.01,493187.64
CORE,DBU,LOAN,76793,1004118,Customer_76793,LOANGEN,38,"Wednesday, June 03, 2020",0.2176,90,Dormant,7/3/2020,USD,N,CORPORATE,1620065.15,1624314.52,1552423.83
LEASE,FCBU,LOAN,14613,1004119,Customer_14613,FDFIXED,7,"Saturday, October 29, 2022",0.1537,180,Dormant,11/28/2022,LKR,N,CORPORATE,588105.31,597910.63,597027.91
PAWNING,DBU,SAVINGS,70918,1004120,Customer_70918,SAREGPEF,12,"Friday, April 26, 2019",0.0302,90,Active,5/26/2019,LKR,N,CORPORATE,1120049.93,1130637.81,1060541.02
PAWNING,FCBU,LOAN,89534,1004121,Customer_89534,FDFIXED,9,"Sunday, January 30, 2022",0.2191,30,Dormant,3/1/2022,USD,N,CORPORATE,1705889.84,1691728.45,1783125.14
LEASE,FCBU,FD,49266,1004122,Customer_49266,LOANGEN,16,"Friday, February 07, 2025",0.1011,180,Active,3/9/2025,LKR,N,CORPORATE,60586.66,61687.4,66958.11
CORE,DBU,LOAN,24901,1004123,Customer_24901,SAREGPEF,46,"Friday, March 15, 2024",0.1851,90,Dormant,4/14/2024,USD,N,RETAIL,347057.7,349233.14,370643.45
PAWNING,DBU,FD,13280,1004124,Customer_13280,FDFIXED,33,"Monday, June 19, 2023",0.1277,30,Dormant,7/19/2023,LKR,N,RETAIL,1153485.59,1134274.43,1144715.28
PAWNING,FCBU,SAVINGS,74635,1004125,Customer_74635,CURRPRO,27,"Friday, October 16, 2020",0.0153,30,Active,11/15/2020,USD,N,RETAIL,1060521.29,1081186.37,915493.51
CORE,FCBU,CURRENT,86158,1004126,Customer_86158,LOANGEN,48,"Thursday, September 26, 2019",0.0318,365,Active,10/26/2019,LKR,N,CORPORATE,1522096.32,1503722.78,1560124.33
LEASE,DBU,CURRENT,63312,1004127,Customer_63312,SAREGPEF,37,"Sunday, May 30, 2021",0.0307,365,Dormant,6/29/2021,LKR,N,SME,1352997.58,1337476.11,1467830.18
PAWNING,FCBU,CURRENT,77293,1004128,Customer_77293,LOANGEN,37,"Wednesday, February 21, 2018",0.0339,90,Dormant,3/23/2018,LKR,N,SME,1252554.36,1252057.39,1408550.47
CORE,FCBU,SAVINGS,70199,1004129,Customer_70199,LOANGEN,32,"Friday, May 12, 2023",0.0155,365,Dormant,6/11/2023,LKR,N,SME,677602.61,665510.87,727938.18
CORE,FCBU,SAVINGS,12805,1004130,Customer_12805,FDFIXED,8,"Monday, September 06, 2021",0.0144,30,Active,10/6/2021,LKR,N,CORPORATE,88913.15,89798.45,99666.11
PAWNING,DBU,CURRENT,34506,1004131,Customer_34506,SAREGPEF,18,"Tuesday, January 17, 2023",0.0276,90,Active,2/16/2023,USD,N,SME,1820056,1853844.74,1607009.85
PAWNING,DBU,SAVINGS,83001,1004132,Customer_83001,CURRPRO,3,"Thursday, October 03, 2024",0.018,90,Dormant,11/2/2024,USD,N,RETAIL,1662468.57,1637270.52,1818904.06
LEASE,DBU,CURRENT,18416,1004133,Customer_18416,FDFIXED,35,"Monday, August 12, 2019",0.0337,365,Active,9/11/2019,USD,N,CORPORATE,785770.88,774706.88,741288.13
PAWNING,FCBU,LOAN,94930,1004134,Customer_94930,CURRPRO,17,"Sunday, December 23, 2018",0.216,90,Dormant,1/22/2019,LKR,N,RETAIL,49949.74,50553.18,47398.47
PAWNING,DBU,SAVINGS,77396,1004135,Customer_77396,FDFIXED,49,"Thursday, January 23, 2020",0.0294,180,Dormant,2/22/2020,LKR,N,SME,1595636.55,1610870.03,1765331.12
PAWNING,FCBU,SAVINGS,87225,1004136,Customer_87225,FDFIXED,11,"Thursday, September 22, 2022",0.0345,365,Dormant,10/22/2022,LKR,N,CORPORATE,224922.43,227212.54,245687.25
CORE,FCBU,LOAN,42246,1004137,Customer_42246,FDFIXED,48,"Saturday, June 06, 2020",0.1518,365,Dormant,7/6/2020,USD,N,SME,1365240.28,1379274.68,1186886.85
LEASE,DBU,LOAN,48797,1004138,Customer_48797,SAREGPEF,49,"Monday, August 10, 2020",0.215,365,Dormant,9/9/2020,USD,N,SME,230851.59,232515.82,256683.88
CORE,DBU,LOAN,78550,1004139,Customer_78550,FDFIXED,15,"Saturday, October 27, 2018",0.1353,30,Dormant,11/26/2018,USD,N,SME,636653.16,638864.2,595910.04
CORE,FCBU,SAVINGS,85171,1004140,Customer_85171,CURRPRO,50,"Wednesday, March 01, 2017",0.0383,180,Active,3/31/2017,LKR,N,RETAIL,1937777.5,1969920.42,1703721
CORE,FCBU,FD,52772,1004141,Customer_52772,SAREGPEF,38,"Friday, November 23, 2018",0.1096,180,Active,12/23/2018,USD,N,RETAIL,884255.36,880850.09,905988.66
LEASE,DBU,LOAN,48853,1004142,Customer_48853,SAREGPEF,8,"Friday, December 07, 2018",0.1915,90,Dormant,1/6/2019,USD,N,SME,638803.77,636048.68,686636.83
CORE,FCBU,SAVINGS,59035,1004143,Customer_59035,FDFIXED,32,"Saturday, September 14, 2024",0.0215,90,Active,10/14/2024,USD,N,SME,663863.59,674077.15,726668.76
LEASE,FCBU,CURRENT,42083,1004144,Customer_42083,SAREGPEF,46,"Saturday, September 09, 2017",0.0328,180,Active,10/9/2017,LKR,Y,RETAIL,1301274.54,1300024.46,1361791.9
LEASE,DBU,CURRENT,25639,1004145,Customer_25639,LOANGEN,37,"Saturday, March 11, 2017",0.0332,180,Active,4/10/2017,LKR,N,SME,465871.73,470915.03,513786.78
PAWNING,FCBU,FD,37278,1004146,Customer_37278,FDFIXED,46,"Monday, May 18, 2020",0.0905,365,Dormant,6/17/2020,USD,N,RETAIL,1651706.79,1676041.2,1704830.52
PAWNING,DBU,SAVINGS,20341,1004147,Customer_20341,SAREGPEF,49,"Tuesday, February 04, 2025",0.0359,30,Active,3/6/2025,USD,N,SME,954729.89,956058.44,945217.3
CORE,FCBU,CURRENT,90856,1004148,Customer_90856,FDFIXED,37,"Monday, September 17, 2018",0.0385,90,Active,10/17/2018,USD,N,SME,1089550.02,1072034.86,1021119.63
PAWNING,FCBU,LOAN,48618,1004149,Customer_48618,SAREGPEF,50,"Friday, May 26, 2023",0.1908,90,Active,6/25/2023,USD,N,RETAIL,742955,746141.18,668801.77
LEASE,FCBU,FD,62115,1004150,Customer_62115,SAREGPEF,6,"Monday, May 22, 2023",0.1289,365,Active,6/21/2023,USD,N,RETAIL,378186.97,382540.43,380388.7
PAWNING,DBU,FD,64762,1004151,Customer_64762,FDFIXED,43,"Wednesday, March 08, 2017",0.087,90,Dormant,4/7/2017,USD,N,CORPORATE,1694430.39,1694785.91,1884411.96
LEASE,DBU,CURRENT,21775,1004152,Customer_21775,FDFIXED,19,"Thursday, November 18, 2021",0.0376,180,Active,12/18/2021,USD,N,SME,986199.52,998139.86,976860.17
PAWNING,FCBU,SAVINGS,84977,1004153,Customer_84977,CURRPRO,7,"Tuesday, January 15, 2019",0.0135,180,Active,2/14/2019,LKR,N,CORPORATE,1293364.12,1300737.45,1219875.66
LEASE,DBU,FD,96936,1004154,Customer_96936,FDFIXED,42,"Tuesday, April 02, 2024",0.1062,180,Dormant,5/2/2024,LKR,N,RETAIL,1173991.32,1176187.99,1186732.72
PAWNING,FCBU,LOAN,99757,1004155,Customer_99757,CURRPRO,14,"Tuesday, May 30, 2017",0.1536,30,Active,6/29/2017,USD,N,RETAIL,990739.86,974668.99,892697.1
LEASE,DBU,CURRENT,98704,1004156,Customer_98704,FDFIXED,16,"Tuesday, May 23, 2023",0.0231,365,Active,6/22/2023,LKR,N,SME,550531.53,547800.59,586698.72
PAWNING,FCBU,CURRENT,19673,1004157,Customer_19673,LOANGEN,27,"Saturday, January 20, 2024",0.0371,365,Active,2/19/2024,LKR,N,RETAIL,1353577.15,1339605.88,1454553.57
LEASE,FCBU,FD,68053,1004158,Customer_68053,SAREGPEF,33,"Thursday, August 18, 2022",0.1057,365,Active,9/17/2022,LKR,N,CORPORATE,1105513.32,1123271.14,1131393.03
CORE,DBU,FD,17719,1004159,Customer_17719,CURRPRO,26,"Monday, November 12, 2018",0.1011,365,Dormant,12/12/2018,USD,N,RETAIL,1663727.12,1640792.98,1739602.52
LEASE,DBU,CURRENT,27346,1004160,Customer_27346,SAREGPEF,33,"Monday, November 22, 2021",0.0147,30,Dormant,12/22/2021,LKR,N,SME,1699151.47,1688640.83,1594350.77
PAWNING,DBU,CURRENT,21493,1004161,Customer_21493,CURRPRO,16,"Sunday, April 16, 2023",0.023,180,Active,5/16/2023,LKR,N,CORPORATE,877686.55,865370.35,934741.18
PAWNING,DBU,LOAN,48798,1004162,Customer_48798,FDFIXED,37,"Thursday, May 23, 2019",0.1771,180,Active,6/22/2019,USD,N,CORPORATE,1100180.31,1080541.27,997703.97
PAWNING,DBU,LOAN,48312,1004163,Customer_48312,FDFIXED,19,"Sunday, February 23, 2025",0.2037,180,Dormant,3/25/2025,USD,N,RETAIL,1730799.32,1712434.49,1812900.02
PAWNING,FCBU,SAVINGS,49292,1004164,Customer_49292,LOANGEN,11,"Saturday, March 03, 2018",0.0292,30,Active,4/2/2018,LKR,N,CORPORATE,1081801.95,1094082.77,1132972.5
LEASE,DBU,LOAN,93011,1004165,Customer_93011,FDFIXED,30,"Friday, April 21, 2023",0.2154,180,Dormant,5/21/2023,LKR,N,RETAIL,1224670.32,1244862.17,1185574.54
PAWNING,FCBU,SAVINGS,67717,1004166,Customer_67717,CURRPRO,13,"Sunday, March 27, 2022",0.0317,30,Dormant,4/26/2022,LKR,N,RETAIL,634260.64,644471.44,624348.18
PAWNING,FCBU,CURRENT,40966,1004167,Customer_40966,CURRPRO,8,"Thursday, November 14, 2019",0.0358,180,Dormant,12/14/2019,USD,N,RETAIL,631183.79,637685.31,689336.58
CORE,FCBU,FD,81349,1004168,Customer_81349,FDFIXED,38,"Saturday, October 08, 2022",0.1387,90,Active,11/7/2022,USD,N,CORPORATE,634224.21,644135.28,579844.29
PAWNING,DBU,FD,17429,1004169,Customer_17429,SAREGPEF,45,"Thursday, January 05, 2017",0.0906,90,Dormant,2/4/2017,LKR,N,SME,943337.17,940541.29,831254.56
PAWNING,FCBU,SAVINGS,99782,1004170,Customer_99782,CURRPRO,1,"Wednesday, December 08, 2021",0.0122,365,Active,1/7/2022,LKR,N,CORPORATE,1607669.43,1591046.77,1426960.46
LEASE,FCBU,FD,98598,1004171,Customer_98598,SAREGPEF,2,"Wednesday, July 26, 2023",0.1123,180,Dormant,8/25/2023,LKR,Y,CORPORATE,774051.06,758571.32,845601.3
LEASE,DBU,SAVINGS,46662,1004172,Customer_46662,CURRPRO,44,"Monday, February 12, 2024",0.027,90,Dormant,3/13/2024,USD,N,CORPORATE,1499202.36,1508153.51,1562783.37
LEASE,DBU,CURRENT,93755,1004173,Customer_93755,SAREGPEF,31,"Friday, April 19, 2019",0.0207,30,Active,5/19/2019,LKR,N,CORPORATE,1540989.13,1548989.42,1693417.4
LEASE,FCBU,LOAN,61840,1004174,Customer_61840,SAREGPEF,34,"Friday, May 29, 2020",0.1871,30,Dormant,6/28/2020,USD,N,SME,403697.22,399328.06,410073.34
PAWNING,DBU,CURRENT,93042,1004175,Customer_93042,CURRPRO,49,"Saturday, November 27, 2021",0.0106,365,Active,12/27/2021,LKR,N,RETAIL,110314.74,109854.51,102757.46
LEASE,DBU,SAVINGS,33262,1004176,Customer_33262,CURRPRO,12,"Sunday, January 12, 2020",0.033,90,Active,2/11/2020,USD,N,RETAIL,1457976.81,1431265.69,1409924.44
LEASE,DBU,CURRENT,58326,1004177,Customer_58326,LOANGEN,41,"Wednesday, August 26, 2020",0.0273,90,Active,9/25/2020,USD,N,RETAIL,1436600.8,1411403.3,1256134.67
CORE,FCBU,SAVINGS,96716,1004178,Customer_96716,CURRPRO,23,"Sunday, October 16, 2022",0.0294,30,Dormant,11/15/2022,LKR,Y,RETAIL,690414.79,683877.36,734032.76
LEASE,FCBU,FD,48532,1004179,Customer_48532,CURRPRO,20,"Friday, October 06, 2017",0.1108,180,Dormant,11/5/2017,USD,N,CORPORATE,719163.4,713391,627017.65
LEASE,DBU,FD,94401,1004180,Customer_94401,SAREGPEF,39,"Thursday, November 07, 2019",0.1065,180,Dormant,12/7/2019,LKR,N,CORPORATE,228971.36,230039.65,195178.68
PAWNING,FCBU,CURRENT,56023,1004181,Customer_56023,FDFIXED,13,"Wednesday, March 27, 2019",0.0328,30,Dormant,4/26/2019,LKR,N,SME,1130339.3,1139973.56,1073808.22
CORE,FCBU,SAVINGS,53743,1004182,Customer_53743,SAREGPEF,20,"Tuesday, January 29, 2019",0.0364,365,Dormant,2/28/2019,USD,N,CORPORATE,318823.38,314507.74,320489.73
PAWNING,DBU,FD,26864,1004183,Customer_26864,LOANGEN,11,"Monday, December 13, 2021",0.0982,180,Dormant,1/12/2022,USD,N,SME,1515745.36,1486051.27,1446374.28
PAWNING,FCBU,FD,32653,1004184,Customer_32653,SAREGPEF,16,"Saturday, January 09, 2021",0.0888,180,Active,2/8/2021,USD,Y,RETAIL,1080433.34,1085753.71,1048765.41
CORE,DBU,CURRENT,51496,1004185,Customer_51496,LOANGEN,39,"Saturday, February 18, 2017",0.0351,90,Active,3/20/2017,LKR,N,CORPORATE,80887.68,82131.36,69628.07
LEASE,DBU,SAVINGS,98875,1004186,Customer_98875,FDFIXED,7,"Sunday, March 19, 2023",0.0186,180,Dormant,4/18/2023,USD,N,CORPORATE,186183.28,188688.54,194145.78
CORE,DBU,SAVINGS,59868,1004187,Customer_59868,LOANGEN,43,"Thursday, November 02, 2023",0.0109,90,Dormant,12/2/2023,USD,N,CORPORATE,1562397.34,1576239.24,1615083.3
LEASE,FCBU,LOAN,47235,1004188,Customer_47235,LOANGEN,27,"Sunday, April 03, 2022",0.2093,365,Active,5/3/2022,USD,Y,SME,1296705.41,1276677.11,1382310
CORE,FCBU,SAVINGS,80813,1004189,Customer_80813,LOANGEN,29,"Saturday, December 11, 2021",0.0329,180,Dormant,1/10/2022,USD,N,SME,1439445.72,1466141.95,1591940.97
LEASE,DBU,SAVINGS,35588,1004190,Customer_35588,LOANGEN,17,"Thursday, February 13, 2025",0.0388,90,Dormant,3/15/2025,LKR,N,RETAIL,953348.48,959783.1,1010425.93
PAWNING,FCBU,SAVINGS,46121,1004191,Customer_46121,LOANGEN,24,"Wednesday, March 17, 2021",0.0193,180,Active,4/16/2021,LKR,N,SME,1299147.85,1285674.39,1298085.3
PAWNING,DBU,LOAN,80885,1004192,Customer_80885,FDFIXED,1,"Tuesday, January 30, 2018",0.192,180,Dormant,3/1/2018,LKR,N,CORPORATE,1633971.31,1613059.86,1856148.16
LEASE,DBU,LOAN,16332,1004193,Customer_16332,LOANGEN,17,"Saturday, July 16, 2022",0.1433,30,Active,8/15/2022,USD,N,SME,1093317.39,1106575.92,1216781.3
PAWNING,FCBU,FD,91295,1004194,Customer_91295,FDFIXED,9,"Wednesday, July 07, 2021",0.1243,30,Active,8/6/2021,USD,N,CORPORATE,1452120.46,1429404.08,1559151.37
CORE,DBU,CURRENT,67115,1004195,Customer_67115,SAREGPEF,24,"Monday, October 14, 2024",0.0232,30,Dormant,11/13/2024,LKR,N,SME,464742.16,470752.07,402144.82
CORE,DBU,LOAN,48047,1004196,Customer_48047,LOANGEN,46,"Thursday, March 31, 2022",0.1894,180,Dormant,4/30/2022,USD,N,SME,1645580.61,1649817.22,1829741.77
LEASE,FCBU,SAVINGS,40025,1004197,Customer_40025,CURRPRO,50,"Wednesday, February 12, 2020",0.0325,365,Dormant,3/13/2020,USD,N,SME,1398778.3,1386223.63,1517115.65
LEASE,DBU,SAVINGS,11999,1004198,Customer_11999,FDFIXED,22,"Sunday, February 16, 2025",0.0275,30,Active,3/18/2025,USD,N,RETAIL,1909357.9,1936795.32,1795693.03
LEASE,FCBU,LOAN,45400,1004199,Customer_45400,SAREGPEF,21,"Wednesday, March 25, 2020",0.2094,90,Active,4/24/2020,USD,N,RETAIL,135553.72,133780.71,154021.89
CORE,FCBU,CURRENT,48398,1004200,Customer_48398,LOANGEN,23,"Friday, January 31, 2020",0.0378,180,Active,3/1/2020,USD,N,SME,390137.79,385567.19,354523.82
CORE,FCBU,FD,60603,1004201,Customer_60603,CURRPRO,9,"Tuesday, January 21, 2025",0.1075,365,Dormant,2/20/2025,USD,N,RETAIL,1634488.13,1608253.12,1411816.21
PAWNING,FCBU,LOAN,56430,1004202,Customer_56430,FDFIXED,2,"Wednesday, July 19, 2023",0.1894,365,Dormant,8/18/2023,USD,N,CORPORATE,670970.56,657646.85,728463.17
CORE,DBU,FD,19294,1004203,Customer_19294,FDFIXED,27,"Friday, February 21, 2020",0.1332,90,Active,3/22/2020,LKR,N,RETAIL,1676522.72,1695975.63,1496116.9
LEASE,FCBU,CURRENT,71545,1004204,Customer_71545,FDFIXED,11,"Wednesday, September 04, 2019",0.0376,365,Active,10/4/2019,LKR,N,RETAIL,940736.73,948506.37,1034115.39
CORE,DBU,CURRENT,19853,1004205,Customer_19853,FDFIXED,10,"Wednesday, December 02, 2020",0.0132,180,Dormant,1/1/2021,USD,N,CORPORATE,166803.2,169900.46,144618.26
CORE,FCBU,FD,39992,1004206,Customer_39992,CURRPRO,22,"Friday, July 27, 2018",0.1325,180,Dormant,8/26/2018,USD,N,CORPORATE,1682285.13,1665956.59,1636927.87
LEASE,FCBU,SAVINGS,39083,1004207,Customer_39083,CURRPRO,23,"Friday, April 06, 2018",0.0382,90,Dormant,5/6/2018,LKR,Y,SME,1065893.71,1066789.31,1112359.29
CORE,FCBU,SAVINGS,18299,1004208,Customer_18299,CURRPRO,22,"Saturday, June 29, 2024",0.0387,30,Active,7/29/2024,LKR,N,CORPORATE,1011914.25,1027192.82,949279.55
LEASE,FCBU,LOAN,41775,1004209,Customer_41775,SAREGPEF,28,"Monday, May 02, 2022",0.1253,90,Dormant,6/1/2022,LKR,N,RETAIL,986264.84,995280.03,1058927.59
PAWNING,FCBU,CURRENT,94148,1004210,Customer_94148,LOANGEN,45,"Saturday, March 25, 2023",0.0198,90,Active,4/24/2023,LKR,N,RETAIL,1644314.2,1656770.74,1516825.26
LEASE,FCBU,FD,87604,1004211,Customer_87604,CURRPRO,32,"Friday, January 25, 2019",0.1271,30,Active,2/24/2019,USD,Y,SME,152095.77,153831.09,140779.03
LEASE,DBU,CURRENT,91330,1004212,Customer_91330,LOANGEN,4,"Sunday, January 30, 2022",0.0186,180,Dormant,3/1/2022,USD,N,CORPORATE,1297520.3,1293094.62,1358902.11
PAWNING,FCBU,LOAN,19904,1004213,Customer_19904,SAREGPEF,8,"Wednesday, January 22, 2020",0.1288,30,Dormant,2/21/2020,USD,N,RETAIL,888577.61,901821.48,954951.26
PAWNING,FCBU,FD,59429,1004214,Customer_59429,CURRPRO,26,"Saturday, January 11, 2020",0.0881,180,Dormant,2/10/2020,LKR,N,SME,1427402.33,1433847.65,1493313.74
PAWNING,FCBU,SAVINGS,76983,1004215,Customer_76983,CURRPRO,48,"Saturday, April 14, 2018",0.0271,90,Dormant,5/14/2018,USD,N,RETAIL,1724521.96,1728534.36,1511934.98
LEASE,DBU,CURRENT,53454,1004216,Customer_53454,SAREGPEF,9,"Tuesday, August 15, 2017",0.0311,90,Dormant,9/14/2017,USD,N,SME,503546.09,500413.23,529710.85
CORE,FCBU,CURRENT,43660,1004217,Customer_43660,SAREGPEF,12,"Friday, May 08, 2020",0.0241,180,Dormant,6/7/2020,USD,N,RETAIL,735681.74,726092.4,691930.78
CORE,FCBU,FD,51623,1004218,Customer_51623,SAREGPEF,47,"Thursday, April 25, 2019",0.1055,365,Active,5/25/2019,LKR,N,RETAIL,423952.84,418001.22,487526.99
LEASE,DBU,LOAN,38665,1004219,Customer_38665,SAREGPEF,23,"Sunday, January 19, 2020",0.1796,30,Active,2/18/2020,USD,N,SME,1616358.43,1604412.38,1837988.23
CORE,DBU,CURRENT,91862,1004220,Customer_91862,LOANGEN,24,"Wednesday, June 17, 2020",0.025,30,Dormant,7/17/2020,USD,Y,SME,141643.69,140117.52,148573.92
PAWNING,DBU,CURRENT,71885,1004221,Customer_71885,FDFIXED,3,"Sunday, November 17, 2019",0.014,90,Dormant,12/17/2019,LKR,N,RETAIL,885256.71,902201.86,1017243.24
LEASE,FCBU,SAVINGS,11781,1004222,Customer_11781,FDFIXED,37,"Friday, August 05, 2022",0.0129,180,Active,9/4/2022,LKR,N,CORPORATE,1169178.51,1165904.28,1245560.54
LEASE,FCBU,CURRENT,60858,1004223,Customer_60858,LOANGEN,49,"Saturday, April 07, 2018",0.0118,30,Dormant,5/7/2018,USD,N,SME,257977.08,261295.78,221973.77
CORE,DBU,LOAN,31198,1004224,Customer_31198,SAREGPEF,33,"Monday, February 10, 2020",0.1872,30,Active,3/11/2020,LKR,N,CORPORATE,1321146.74,1319195.86,1323015.13
LEASE,DBU,SAVINGS,86699,1004225,Customer_86699,CURRPRO,27,"Wednesday, February 19, 2025",0.0348,365,Dormant,3/21/2025,USD,N,CORPORATE,743321.08,737453.52,636128.38
LEASE,FCBU,CURRENT,48746,1004226,Customer_48746,SAREGPEF,42,"Thursday, September 12, 2019",0.0121,365,Dormant,10/12/2019,LKR,N,SME,310982.22,311056.79,332138.19
LEASE,FCBU,LOAN,31517,1004227,Customer_31517,LOANGEN,18,"Tuesday, July 11, 2017",0.1235,180,Active,8/10/2017,USD,N,SME,1989099.22,2016596.01,2041994.8
PAWNING,FCBU,CURRENT,30519,1004228,Customer_30519,CURRPRO,35,"Monday, July 30, 2018",0.0248,180,Active,8/29/2018,LKR,N,RETAIL,1583531.19,1569252.29,1408762.96
PAWNING,FCBU,FD,94263,1004229,Customer_94263,SAREGPEF,3,"Thursday, August 08, 2019",0.1274,180,Active,9/7/2019,LKR,N,SME,1679018.06,1682874.22,1762399.14
LEASE,DBU,FD,14677,1004230,Customer_14677,FDFIXED,10,"Saturday, January 21, 2023",0.1089,365,Active,2/20/2023,USD,N,CORPORATE,31509.93,32054.35,28682.23
CORE,DBU,LOAN,93923,1004231,Customer_93923,SAREGPEF,14,"Friday, January 17, 2025",0.1217,365,Dormant,2/16/2025,USD,N,SME,1132371.92,1114874.26,1040264.29
CORE,FCBU,CURRENT,56182,1004232,Customer_56182,SAREGPEF,33,"Monday, December 30, 2019",0.0206,30,Active,1/29/2020,USD,N,RETAIL,719659.66,707385.25,667673.55
CORE,DBU,CURRENT,45180,1004233,Customer_45180,SAREGPEF,23,"Wednesday, February 12, 2020",0.0177,90,Active,3/13/2020,USD,N,RETAIL,1671128.2,1695275.65,1764987.54
PAWNING,FCBU,SAVINGS,32642,1004234,Customer_32642,CURRPRO,43,"Thursday, April 07, 2022",0.0301,365,Dormant,5/7/2022,LKR,N,RETAIL,1125252.94,1113164.73,1201511.33
PAWNING,DBU,LOAN,50273,1004235,Customer_50273,CURRPRO,13,"Friday, June 23, 2017",0.1911,365,Dormant,7/23/2017,USD,N,RETAIL,1448206.84,1474811.66,1273819.82
PAWNING,FCBU,LOAN,38346,1004236,Customer_38346,SAREGPEF,23,"Saturday, December 19, 2020",0.1701,365,Dormant,1/18/2021,LKR,N,CORPORATE,998688.54,983852.12,924563.87
LEASE,DBU,CURRENT,18140,1004237,Customer_18140,SAREGPEF,48,"Wednesday, December 14, 2022",0.0366,180,Dormant,1/13/2023,USD,N,SME,989411.3,972459.03,1074822.1
LEASE,FCBU,CURRENT,30932,1004238,Customer_30932,FDFIXED,35,"Monday, March 25, 2024",0.031,365,Active,4/24/2024,LKR,N,SME,1839317.58,1834326.21,1788768.36
PAWNING,FCBU,CURRENT,73844,1004239,Customer_73844,SAREGPEF,15,"Monday, December 04, 2023",0.0391,365,Active,1/3/2024,USD,N,SME,1361142.16,1343873.75,1529761.77
PAWNING,FCBU,CURRENT,83771,1004240,Customer_83771,LOANGEN,7,"Sunday, March 05, 2017",0.0151,365,Active,4/4/2017,USD,N,CORPORATE,1539800.04,1549596.87,1685033.09
PAWNING,DBU,LOAN,70122,1004241,Customer_70122,FDFIXED,25,"Wednesday, November 27, 2024",0.1571,90,Dormant,12/27/2024,USD,N,SME,1531652.7,1534981.22,1333004.8
CORE,DBU,FD,19709,1004242,Customer_19709,FDFIXED,6,"Wednesday, January 06, 2021",0.1289,90,Dormant,2/5/2021,USD,N,CORPORATE,719563.62,723288.63,652036.94
LEASE,FCBU,LOAN,57551,1004243,Customer_57551,FDFIXED,8,"Monday, December 23, 2024",0.1472,30,Active,1/22/2025,LKR,N,RETAIL,1570787.51,1568791.37,1365696.69
PAWNING,FCBU,CURRENT,11561,1004244,Customer_11561,FDFIXED,32,"Monday, March 23, 2020",0.0392,180,Active,4/22/2020,LKR,Y,RETAIL,1637462.92,1630391.44,1401222.96
CORE,DBU,SAVINGS,43142,1004245,Customer_43142,CURRPRO,47,"Wednesday, November 02, 2022",0.0387,30,Active,12/2/2022,USD,N,CORPORATE,1928001.65,1961777.96,1692863.38
CORE,DBU,SAVINGS,17519,1004246,Customer_17519,FDFIXED,21,"Friday, December 27, 2024",0.0219,90,Dormant,1/26/2025,USD,N,RETAIL,1752209.99,1753146.87,1843746.04
CORE,FCBU,LOAN,26567,1004247,Customer_26567,FDFIXED,4,"Thursday, August 10, 2023",0.1848,90,Active,9/9/2023,USD,N,SME,1629327.32,1618046.83,1749690.01
CORE,DBU,LOAN,42520,1004248,Customer_42520,SAREGPEF,16,"Sunday, February 13, 2022",0.2154,180,Active,3/15/2022,USD,N,RETAIL,467020.26,458848.72,414651.32
PAWNING,FCBU,LOAN,53561,1004249,Customer_53561,SAREGPEF,33,"Monday, September 23, 2024",0.1822,180,Dormant,10/23/2024,LKR,N,CORPORATE,1299700.63,1311826.7,1281038.18
PAWNING,DBU,CURRENT,48069,1004250,Customer_48069,CURRPRO,35,"Friday, October 07, 2022",0.02,90,Active,11/6/2022,LKR,N,CORPORATE,1974611.48,1988631.27,1797796.98
LEASE,DBU,SAVINGS,91652,1004251,Customer_91652,SAREGPEF,33,"Thursday, June 24, 2021",0.0172,90,Active,7/24/2021,USD,N,CORPORATE,1265781.31,1254057.23,1154898.54
PAWNING,DBU,LOAN,22836,1004252,Customer_22836,SAREGPEF,26,"Tuesday, March 28, 2023",0.1277,365,Dormant,4/27/2023,LKR,N,RETAIL,411984.65,406523.27,370119.76
